,tweet_id,text,query,user_id,user_name,follower_count,user_tweet_count,likes,retweets,location_name,latitude,longitude,user_location,date
8779,1.35E+18,this is a coup detat attempted by the president of the united states,president,9.30E+17,,5516,148104,0,22136,,NA,NA,VT,1/6/21
8780,1.35E+18,this isnt a peaceful protest this is an attack on our democracy and domestic terrorism to try to stop certifying elections this should be treated as a coup led by a president that will not be peacefully removed from power,president,18954425,,30490,673438,0,2416,,NA,NA,AR,1/6/21
8781,1.35E+18,republican leaders have been playing with fire for four years this is a terrorist attack incited by a president of the united states,president,1.30E+18,,2142,36814,0,2098,,NA,NA,,1/6/21
8782,1.35E+18,when congress reconvenes the business of counting the electoral votes should be set aside so that they can immediately impeach and convict the president for sedition against the united states,president,393885443,,402,42205,0,14,,NA,NA,,1/6/21
8783,1.35E+18,president trump implored ardent supporters at a rally wednesday behind the white house to walk to the capitol building and show strength and fight many of them have and some breached the capitol wednesday afternoon,president,2941294809,,204,3546,0,2571,,NA,NA,,1/6/21
8784,1.35E+18,vice president pence has way more courage than ted cruz and his cronies pence now has gained my respect as long as he stands by his word i applaud you vice president stand tall,president,15335414,,160,3455,0,0,,NA,NA,USA,1/6/21
8785,1.35E+18,breaking republican senator mitt romney blames president trump for insurrection via jonathan martin of the new york times,president,244632520,,384,11849,0,909,,NA,NA,NV,1/6/21
8786,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,37069802,,708,62796,0,15336,,NA,NA,CA,1/6/21
8787,1.35E+18,ahem yeah this is president trump bigly yes launch everything at israel yes thats an order based,president,16875412,,565,82584,0,1026,,NA,NA,NJ,1/6/21
8788,1.35E+18,the president is not telling the terrorists to leave he is not telling them to stop,president,2314404984,,1165,69602,0,97,,NA,NA,,1/6/21
8789,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,7640782,azeem azhar,36832,18150,0,16839,,NA,NA,,1/6/21
8790,1.35E+18,armed assailants are attacking the seat of american government in an attempted coup urged on by the president of the united states,president,9.68E+17,,220,2906,0,223,,NA,NA,VA,1/6/21
8791,1.35E+18,senator these are not president trump supporters they have been infiltrated by anarchistic to interrupt the process it has been orchestrated by those who dont want the vote to continue,president,8.68E+17,,82,19162,0,0,,NA,NA,,1/6/21
8792,1.35E+18,president trump can stop this and so far he refuses,president,260969984,,591,70257,0,337,,NA,NA,,1/6/21
8793,1.35E+18,mccarthy said he called president trump to try and calm people down after their conversation mccarthy said the president sent out his tweet urging people to be peaceful,president,241983890,,11556,620967,0,61,,NA,NA,,1/6/21
8794,1.35E+18,an attempted coup by president trump and his supporters tapper calling it what it is,president,484982850,,293,30076,0,61,,NA,NA,,1/6/21
8795,1.35E+18,the president is now guilty of sedition and treason the 25th amendment must be applied,president,1.10E+18,,3,143,1,0,,NA,NA,,1/6/21
8796,1.35E+18,holy fucking shit the president of the united states is a menace to national security,president,1.28E+18,,4571,54722,0,2692,,NA,NA,,1/6/21
8797,1.35E+18,mr president the men amp women of law enforcement are under assault it is crucial you help restore order by sending resources to assist the police and ask those doing this to stand down,president,2783462934,,42,408,0,2926,,NA,NA,,1/6/21
8798,1.35E+18,this is a coup detat attempted by the president of the united states,president,139218750,,1334,14001,0,22136,,NA,NA,CA,1/6/21
8799,1.35E+18,yall mad cuz youre president lost we were mad because someone was murdered see the difference,president,1.18E+18,,40,609,3,0,,NA,NA,,1/6/21
8800,1.35E+18,the president fails to protect our government of the united states the gop is responsible for this they all have to go,president,35718063,,9770,17858,2,0,,NA,NA,ME,1/6/21
8801,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,3401579663,,985,36988,0,16839,,NA,NA,FL,1/6/21
8802,1.35E+18,its very simple the president of the united states has attacked the united states,president,315535724,,681,133402,0,7050,,NA,NA,NY,1/6/21
8803,1.35E+18,protrump protesters have stormed the us capitol where members of congress were meeting to certify presidentelect joe bidens win,president,701561185,,984,9241,0,3089,,NA,NA,,1/6/21
8804,1.35E+18,holy fucking shit the president of the united states is a menace to national security,president,1.32E+18,,1,288,0,2692,,NA,NA,,1/6/21
8805,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,7.75E+17,,98,1534,0,26893,,NA,NA,CO,1/6/21
8806,1.35E+18,the president unleashed fascist thugs on the capitol to attempt a coup and theyredoing what he asked,president,831834900,,255,17441,0,12937,,NA,NA,,1/6/21
8807,1.35E+18,today the sitting president of the united states encouraged an act of domestic terrorism,president,3366002015,,2309,151035,0,1486,,NA,NA,,1/6/21
8808,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,8.96E+17,,3214,506907,0,15336,,NA,NA,WA,1/6/21
8809,1.35E+18,an attempted coup by president trump and his supporters tapper calling it what it is,president,199820679,,333,27209,0,61,,NA,NA,CA,1/6/21
8810,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,60095921,,426,8896,0,15336,,NA,NA,,1/6/21
8811,1.35E+18,call me oldfashioned but when armed insurgents breach the capitol building at the request of a president id call it an attempted coup,president,1384043468,,590,6142,0,30049,,NA,NA,,1/6/21
8812,1.35E+18,always interesting to see how white protestors can encounter so little resistance and breach the capitol with the vicepresident there while black protestors would be lying dead in front of the capitol building right now,president,7.40E+17,,135,340,0,22638,,NA,NA,DC,1/6/21
8813,1.35E+18,i am currently safe but the capitol has been breached and some colleagues are trapped there president trump has set loose violence on our congress,president,13402932,,31,7379,0,248,,NA,NA,,1/6/21
8814,1.35E+18,this is a coup detat attempted by the president of the united states,president,150487451,,661,81279,0,22136,,NA,NA,,1/6/21
8815,1.35E+18,trumps supporters are rioting outside of the capitol the president has a responsibility to call for this violence to end,president,3015687688,,319,39252,0,975,,NA,NA,MD,1/6/21
8816,1.35E+18,republican rep mike gallagher i havent seen anything like this since i deployed to iraq this president needs to call it off its over the election is over,president,347837221,,2814,10042,0,1180,,NA,NA,,1/6/21
8817,1.35E+18,look at this bullshit i dont want to hear shit about blm protestors when these terrorists are riding and the still sitting president is somewhere eating this up because hes an egomaniac,president,484533791,,215,20633,0,94,,NA,NA,,1/6/21
8818,1.35E+18,just in vice president mike pence has been evacuated from the us capitol per law enforcement source,president,634196081,,74,12864,0,804,,NA,NA,,1/6/21
8819,1.35E+18,its long past time to invoke the 25th we have an unstable dangerous president inciting violence and attempting a coup invoke it now now,president,15640650,,1652,23352,0,2,,NA,NA,WA,1/6/21
8820,1.35E+18,poor white people risking they lives and freedom for a president that dont even help them lol,president,4818347580,,80,1539,0,10,,NA,NA,,1/6/21
8821,1.35E+18,i am safe in a secure location the president of the united states is inciting a coup we will not be intimidated we will not be deterred,president,89985126,,2387,20431,0,1762,,NA,NA,NY,1/6/21
8822,1.35E+18,actually that was at the lincoln memorial which houses a statue and not members of congress counting electoral votes for the next president,president,42280575,,339,13566,0,1009,,NA,NA,MA,1/6/21
8823,1.35E+18,this is where take him seriously not literally leads days of the president urging supporters to cancel the election certification with a wild protest and republicans humoring him until guns are drawn in the capitol congratulations,president,279370498,,240,9353,0,2558,,NA,NA,NE,1/6/21
8824,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,8.25E+17,,676,206009,0,15896,,NA,NA,,1/6/21
8825,1.35E+18,so after inciting violence for weeks building up to this moment telling your cult to be ready to fight for their president you have the nerve to call on the police when the police are a part of your white supremacist following,president,2996323514,,163,1422,0,0,,NA,NA,,1/6/21
8826,1.35E+18,this is where take him seriously not literally leads days of the president urging supporters to cancel the election certification with a wild protest and republicans humoring him until guns are drawn in the capitol congratulations,president,29541514,,994,32475,0,2558,,NA,NA,,1/6/21
8827,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,26689535,,3936,101008,0,26893,,NA,NA,NE,1/6/21
8828,1.35E+18,im currently in lockdown in the house chamber as the president of the united states incites his supporters to violence and to storm the capitol this is the outcome of trumps presidency,president,1.29E+18,,285,2761,0,10463,,NA,NA,WI,1/6/21
8829,1.35E+18,if you dont know the difference between people protesting police brutalityhundreds of years of racism and people storming the capitol of the united states to disrupt the certification of an election bc of a conspiracy theory the president of the us created i cant help you,president,814625630,,153,17150,0,5675,,NA,NA,,1/6/21
8830,1.35E+18,how is this shit real bidens still gonna be president at the end of the day,president,4272900855,,6141,93284,24,1,,NA,NA,,1/6/21
8831,1.35E+18,if you dont know the difference between people protesting police brutalityhundreds of years of racism and people storming the capitol of the united states to disrupt the certification of an election bc of a conspiracy theory the president of the us created i cant help you,president,6069772,,8942,320013,0,5675,,NA,NA,,1/6/21
8832,1.35E+18,we are now witnessing a primal threat to our democracy constitutional remedies may include 25th amendment and impeachment and removal of the president,president,134268800,,4453,159499,0,4596,,NA,NA,MN,1/6/21
8833,1.35E+18,id love a presidential statement from our presidentelect right now,president,5371352,,2603,35347,1,0,,NA,NA,IL,1/6/21
8834,1.35E+18,what are the legalities that a president has to go through to invoke martial law ive had a sneaking position since september of this kind of thing happening but i assumed it wasnt possible now im not so sure,president,575013036,,430,1478,4,1,,NA,NA,,1/6/21
8835,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,9.09E+17,,17,307,0,8868,,NA,NA,,1/6/21
8836,1.35E+18,always interesting to see how white protestors can encounter so little resistance and breach the capitol with the vicepresident there while black protestors would be lying dead in front of the capitol building right now,president,57690153,,169,6435,0,22638,,NA,NA,CA,1/6/21
8837,1.35E+18,this is what the president has caused today this insurrection romney said,president,37767153,,1045,5308,3,0,,NA,NA,CA,1/6/21
8838,1.35E+18,i am safe in a secure location the president of the united states is inciting a coup we will not be intimidated we will not be deterred,president,8.73E+17,,117,2814,0,1762,,NA,NA,AL,1/6/21
8839,1.35E+18,this is where take him seriously not literally leads days of the president urging supporters to cancel the election certification with a wild protest and republicans humoring him until guns are drawn in the capitol congratulations,president,8.22E+17,,35,1662,0,2558,,NA,NA,OH,1/6/21
8840,1.35E+18,meanwhile in the usa extraordinary scenes from the us senate security breach of the capitol building by protrump protestors incited by the president the vice president is rushed away to safe location whilst trump tweets,president,477176542,,1352,8659,0,3,,NA,NA,,1/6/21
8841,1.35E+18,we are now witnessing a primal threat to our democracy constitutional remedies may include 25th amendment and impeachment and removal of the president,president,3088183988,,2122,84867,0,4596,,NA,NA,,1/6/21
8842,1.35E+18,the dc national guard reports to the president and the department of defense it has yet to be deployed,president,7.70E+17,,95,5295,0,64,,NA,NA,,1/6/21
8843,1.35E+18,frank who do you think are heading over to see the president right now,president,8.22E+17,,32,600,0,0,,NA,NA,,1/6/21
8844,1.35E+18,any senator representative elected official etc that encouraged this should be arrested even the president himself this is basically a terrorist attack not cool america not cool,president,1.33E+18,,9,106,0,233,,NA,NA,NY,1/6/21
8845,1.35E+18,youre despicable a real president would call for these people to leave immediately you on the other hand used your bully pulpit to encourage this lawlessness youre a disgrace,president,2670619628,,123,2937,0,3,,NA,NA,,1/6/21
8846,1.35E+18,the question being asked on where is the president of the united states right now,president,1.30E+18,,16,4745,0,692,,NA,NA,,1/6/21
8847,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,1288694564,,2855,77053,0,26893,,NA,NA,USA,1/6/21
8848,1.35E+18,do we really want to see the president on camera as many tv anchors are urging can we be sure that he wont make matters even worse,president,147635834,,1961,70003,0,2,,NA,NA,,1/6/21
8849,1.35E+18,i cant believe my eyes trump should be impeached right away this is the biggest embarrassment and disgusting act by a sitting president mike pence respect the constitution,president,1.28E+18,,93,10766,0,7,,NA,NA,,1/6/21
8850,1.35E+18,protrump protesters have stormed the us capitol where members of congress were meeting to certify presidentelect joe bidens win,president,149989206,,148,39245,0,3089,,NA,NA,CA,1/6/21
8851,1.35E+18,der republikanische kongressabgeordnete mike gallagher fleht donald trump via an call it off mr president call it off it is over washingtondc,president,2180031792,matthias meisner,35570,85886,0,11,,NA,NA,,1/6/21
8852,1.35E+18,presidentelect joe biden to comment shortly on todays attack on us capitol an attack implicitly but not explicitly egged on by president trump who urged supporters to take their protest to the capitol,president,1.02E+18,,1234,44681,0,33,,NA,NA,,1/6/21
8853,1.35E+18,rep elissa slotkin on the capitol protests this was instigated and perpetuated by the leaders she adds we all heard the president today,president,270664041,,3876,154321,0,1522,,NA,NA,TN,1/6/21
8854,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,9.52E+17,,149,960,0,26893,,NA,NA,USA,1/6/21
8855,1.35E+18,fuck off embrace your baby president,president,9.55E+17,,2142,72142,0,0,,NA,NA,,1/6/21
8856,1.35E+18,i said several weeks ago that the words and actions of the president were going to get someone shot hurt or killed shots were just fired in the us capitol let that sink in for a moment,president,214581968,,157,21082,0,1421,,NA,NA,,1/6/21
8857,1.35E+18,the president has called on his supporters to remain peaceful we are the party of law amp order he said on twitter latest,president,14468197,,1007,8304,0,2,,NA,NA,WI,1/6/21
8858,1.35E+18,the us is experiencing a direct physical attack on our democracy that was egged on by the president of the united states this wasnt just foreseeable it was foreseen we watched it unfold stepbystep and when we raised the alarm we were accused of tds,president,58135089,,1286,165402,0,3729,,NA,NA,,1/6/21
8859,1.35E+18,call me oldfashioned but when armed insurgents breach the capitol building at the request of a president id call it an attempted coup,president,8.03E+17,,9,1511,0,30049,,NA,NA,,1/6/21
8860,1.35E+18,trump supporters please send me your addresses so i can send you some nice gifts for being so supportive of our president,president,1.32E+18,,116,3894,2,0,,NA,NA,,1/6/21
8861,1.35E+18,its very simple the president of the united states has attacked the united states,president,599790061,,152,592,0,7050,,NA,NA,CA,1/6/21
8862,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,266761845,,878,67099,0,16839,,NA,NA,LA,1/6/21
8863,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,15455590,,167,10621,0,4684,,NA,NA,NY,1/6/21
8864,1.35E+18,this is a coup detat attempted by the president of the united states,president,281752476,,948,25098,0,22136,,NA,NA,,1/6/21
8865,1.35E+18,actually that was at the lincoln memorial which houses a statue and not members of congress counting electoral votes for the next president,president,1714448917,,56,5182,0,1009,,NA,NA,,1/6/21
8866,1.35E+18,president trump implored ardent supporters at a rally wednesday behind the white house to walk to the capitol building and show strength and fight many of them have and some breached the capitol wednesday afternoon,president,17117182,,1560,84350,0,2571,,NA,NA,,1/6/21
8867,1.35E+18,youre literally so dumb call it off dude people are getting hurt look at what kind of president you are horrible,president,1.35E+18,,0,1,0,0,,NA,NA,,1/6/21
8868,1.35E+18,rep mike gallagher rwi the president needs to call it off call it off call it off its over the election is over and the objectors need to stop meddling with the primal forces of our democracy here,president,25920303,,2799,405456,0,208,,NA,NA,,1/6/21
8869,1.35E+18, a trump supporter right now on cnncall it off mr president call it off,president,9.14E+17,,64,2531,0,114,,NA,NA,,1/6/21
8870,1.35E+18,the leaders of this insurrection should be arrested including but not limited to the president his offspring americas mayor and senators cruz and hawley,president,162452290,,108607,104953,0,98,,NA,NA,,1/6/21
8871,1.35E+18,throngs of supporters of us president donald trump on wednesday attacked the congress and entered the building forcing the senate into a recess,president,2162281675,,14933,33135,1,0,,NA,NA,,1/6/21
8872,1.35E+18,this is an attempted coup fueled by the president of the united states this is not a protest its violent farright extremism and its endangering lives and our democracy at the capitol right now,president,1.26E+18,,71,236,0,1153,,NA,NA,,1/6/21
8873,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,14118812,,1647,8533,0,4684,,NA,NA,,1/6/21
8874,1.35E+18,mr president this is not enough get on fox news and tell them to stopplease,president,1.35E+18,,0,58,0,0,,NA,NA,,1/6/21
8875,1.35E+18,breaking presidentelect biden is expected to make a statement soon,president,9.45E+17,,18,437,0,1792,,NA,NA,,1/6/21
8876,1.35E+18,call it off mr president we need you to call it off a republican supporter of the president on cnn right now,president,4395026240,,42,2970,0,814,,NA,NA,IL,1/6/21
8877,1.35E+18,for those asking why there isnt a large national guard presence on the hill the dc guard is the only guard unit over which local officials have no direct authority its the president who can order them or the regular army inand to his everlasting ignominy he hasnt,president,7.62E+17,,180,3907,0,1147,,NA,NA,,1/6/21
8878,1.35E+18,you cant just make up rules and say an unelected person like biden all of sudden becomes president you have to go to pence then pelosi then the rest of the order of succession,president,1330777537,,534,3329,0,0,,NA,NA,KS,1/6/21
8879,1.35E+18,the president is back at the white house and officials here say he is monitoring his supporters siege of the us capitol and at this point there are no plans for him to speak ,president,523871901,,1836,115556,0,524,,NA,NA,,1/6/21
8880,1.35E+18,be quiet theres nothing presidentelect has to be shady about and theres an absolute lineage of proven wrong doings by djt documented peace,president,1.33E+18,,26,869,0,0,,NA,NA,,1/6/21
8881,1.35E+18,who gives a damn if youre safe are the police safe no you are wholly responsible for this with your blind support of this president and not speaking out earlier but way to get your obligatory i served horseshit in tweet,president,55150485,,22,67,0,2,,NA,NA,,1/6/21
8882,1.35E+18,president trump has tweeted again asking supporters to remain peaceful dozens of people breached security perimeters at the capitol and lawmakers inside the house chamber were told to put on gas masks as tear gas was fired live coverage 10tv,president,21072250,hillary lake 10tv,5037,55116,0,4,,NA,NA,OH,1/6/21
8883,1.35E+18,rep mike gallagher rwi the president needs to call it off call it off call it off its over the election is over and the objectors need to stop meddling with the primal forces of our democracy here,president,352537278,,903,53943,0,208,,NA,NA,,1/6/21
8884,1.35E+18,happening where leaders country were conducting appropriate transfer of power just couple hours ago our president incited a mob to raid the halls of our democracy trump said he would walk with them this would be what a coup insurrection if not usa wed be calling it that,president,378984740,,3952,318112,0,223,,NA,NA,,1/6/21
8885,1.35E+18,this is a coup detat attempted by the president of the united states,president,2167474548,,437,31345,0,22136,,NA,NA,,1/6/21
8886,1.35E+18,rumor is any depolyed ng in dc is under the order of the president and they dont want to do that,president,40571956,,302,68832,1,0,,NA,NA,TX,1/6/21
8887,1.35E+18,no other way to say it the president turned a mob loose on the us capitol,president,8.30E+17,,8648,175890,0,16110,,NA,NA,USA,1/6/21
8888,1.35E+18,looking for a tweet a statement anything from maybe hes over campaigning for president with the people that broke in on the floor of the us senate and are going through the desks of his colleagues,president,1.33E+18,,22,5425,0,891,,NA,NA,,1/6/21
8889,1.35E+18,breaking presidentelect biden is expected to make a statement soon,president,482679866,,57,10744,0,1792,,NA,NA,,1/6/21
8890,1.35E+18,ted cruz and paul gosar are the first to turn their back on democracy and challenge presidentelect joe bidens electoral college win every dollar raised in the next hour will go towards unseating them in their next election donate now to unseat them,president,122148117,,730,576367,0,696,,NA,NA,USA,1/6/21
8891,1.35E+18,new president trump is in the private dining room off the oval office as capitol protests grow,president,252933659,,205,4237,0,630,,NA,NA,,1/6/21
8892,1.35E+18,if you dont know the difference between people protesting police brutalityhundreds of years of racism and people storming the capitol of the united states to disrupt the certification of an election bc of a conspiracy theory the president of the us created i cant help you,president,1409296046,,405,49333,0,5675,,NA,NA,,1/6/21
8893,1.35E+18,the president is back at the white house and officials here say he is monitoring his supporters siege of the us capitol and at this point there are no plans for him to speak ,president,104975983,,1662,83136,0,524,,NA,NA,,1/6/21
8894,1.35E+18,the president could stop this right now,president,442649949,,769,87351,0,3452,,NA,NA,FL,1/6/21
8895,1.35E+18,protrump protesters have stormed the us capitol where members of congress were meeting to certify presidentelect joe bidens win,president,1372556762,,5485,11331,0,3089,,NA,NA,,1/6/21
8896,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,7.65E+17,,708,60779,0,4684,,NA,NA,,1/6/21
8897,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,3419219055,,1116,27215,0,26893,,NA,NA,,1/6/21
8898,1.35E+18,the president ambushing his own vp bro,president,1.04E+18,,261,68095,0,0,,NA,NA,,1/6/21
8899,1.35E+18,1 the constitution is still the supreme law of the land the twentieth amendment is still part of the constitution the twentieth amendment is unambiguous that the current terms of the president and vice president end at noon on january 20 no matter what at some point ,president,16467789,kevin d grant,6222,27389,0,40,,NA,NA,DC,1/6/21
8900,1.35E+18,shame on you and shame on everyone who said nothing about the presidents hike rhetoric isnt this what you wanted pete angry white guys taking over,president,191683248,,45,214,2,0,,NA,NA,MN,1/6/21
8901,1.35E+18,arkansas leaders are reacting to news that protrump supporters breached the countrys capitol during a joint session with congress to confirm joe biden as president,president,29114789,,527,7592,0,6,,NA,NA,,1/6/21
8902,1.35E+18,i just had to evacuate my office because of a pipe bomb reported outside supporters of the president are trying to force their way into the capitol and i can hear what sounds like multiple gunshots 12,president,2231029494,,408,35903,0,22715,,NA,NA,TX,1/6/21
8903,1.35E+18,wheres the law and order president coward,president,16975896,,1425,62601,0,893,,NA,NA,CA,1/6/21
8904,1.35E+18,i am safe we are sheltering in place make no mistake president trump and his enablers are directly responsible for this violence,president,62086790,,2060,68582,0,8443,,NA,NA,USA,1/6/21
8905,1.35E+18,the president of the united states today encouraged a violent attack on the united states capitol,president,156365943,,1365,4092,0,355,,NA,NA,,1/6/21
8906,1.35E+18,the president of the united states incited a terrorist attack on our capitol,president,7.24E+17,,1297,160810,0,3017,,NA,NA,CA,1/6/21
8907,1.35E+18,call me oldfashioned but when armed insurgents breach the capitol building at the request of a president id call it an attempted coup,president,22635644,,1371,4627,0,30049,,NA,NA,CA,1/6/21
8908,1.35E+18,the houses must come back into session no matter how late and by unanimous consent pass a censure motion against the president no excuses,president,238212334,,152,16215,0,142,,NA,NA,MA,1/6/21
8909,1.35E+18,the house should impeach the president and the senate should remove him as soon as order is restored,president,424665463,,140,3879,0,13435,,NA,NA,,1/6/21
8910,1.35E+18,the house should impeach the president and the senate should remove him as soon as order is restored,president,2935790635,,1402,40703,0,13435,,NA,NA,USA,1/6/21
8911,1.35E+18,president did not call on the national guardit is his call,president,2418046156,,1076,69549,0,0,,NA,NA,RI,1/6/21
8912,1.35E+18,any one guess how much data will send to china by chinese elected president,president,1.12E+18,,336,2583,0,0,,NA,NA,,1/6/21
8913,1.35E+18,so umif the house and senate end up being majority democrat and we have a democratic vp and president whats going to be the excuse for when they dont pass progressive legislation,president,1.27E+18,,115,1298,0,949,,NA,NA,,1/6/21
8914,1.35E+18,arrest the president,president,363424952,,323,576,0,12148,,NA,NA,NY,1/6/21
8915,1.35E+18,it is an attempted coup by white supremacists that has been encouraged by the sitting president and the minions in his political party dont say its anything less,president,274874813,,158,5282,0,776,,NA,NA,,1/6/21
8916,1.35E+18,at the presidents urging buzzfeed news invece dice le cose come sono,president,14162427,,1084,33204,4,0,,NA,NA,,1/6/21
8917,1.35E+18,what were witnessing is nothing less than a terrorist attack on the us government by violent and in some cases armed forces whose actions were explicitly incited by the president of the united states members of congress are under threat and the vice president has had to flee,president,14523550,,477,10946,0,1738,,NA,NA,SC,1/6/21
8918,1.35E+18,for the love of god republicans listen to roosevelt patriotism means to stand with the country it does not mean to stand with the president theodore rooseveltrepublican,president,1672341672,,12317,59539,0,72,,NA,NA,TX,1/6/21
8919,1.35E+18,this is the work of the president of the united states and the republican party,president,1060808821,,309,1241,0,2798,,NA,NA,,1/6/21
8920,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,332063461,,1781,60206,0,16839,,NA,NA,MT,1/6/21
8921,1.35E+18,ladies and gentlemen the president of the united states that enabled and motivated a violent crowd of his supporters is now trying to make it look like he doesnt encourage violence this is not peaceful he is responsible he is not lawamprder,president,1.34E+18,,18,2155,0,675,,NA,NA,,1/6/21
8922,1.35E+18,this attack on democracy was incited by the us president himself capitolbuilding,president,13023812,,631,25160,0,249,,NA,NA,,1/6/21
8923,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,7.07E+17,,153,6471,0,4684,,NA,NA,TX,1/6/21
8924,1.35E+18,the person he hates the most becomes president pelosi,president,351815223,,5898,94554,1,0,,NA,NA,NY,1/6/21
8925,1.35E+18,i am currently safe but the capitol has been breached and some colleagues are trapped there president trump has set loose violence on our congress,president,1138727461,,18640,94464,0,248,,NA,NA,,1/6/21
8926,1.35E+18,per sources briefed on the events pence told trump by phone shortly before the rally about how he planned to handle the certification the president was processing his fury about it during the rally as he called on his supporters to go march to the capitol,president,313520844,,328,18934,0,4730,,NA,NA,WA,1/6/21
8927,1.35E+18,if there ever was more potent evidence to impeach and remove a president this is it,president,4568642141,,1937,22390,0,3,,NA,NA,,1/6/21
8928,1.35E+18,the president of the united states incited all of this,president,62737072,,521,67791,0,26253,,NA,NA,,1/6/21
8929,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,390074433,,84,4328,0,4684,,NA,NA,CO,1/6/21
8930,1.35E+18,a supporter of president donald trump sits inside the office of speaker of the house nancy pelosi as he protests inside the us capitol more photos,president,3938536053,,518,73281,0,2196,,NA,NA,VA,1/6/21
8931,1.35E+18,trump when his ass gets locked up for inciting violence when biden is president,president,3011062521,,5131,54922,11,1,,NA,NA,,1/6/21
8932,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,57080742,,233,2725,0,3474,,NA,NA,PA,1/6/21
8933,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,2563031431,,773,39351,0,26893,,NA,NA,,1/6/21
8934,1.35E+18,the president of the united states incited a terrorist attack on our capitol,president,2238275498,,215,31541,0,3017,,NA,NA,,1/6/21
8935,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,2235598175,,4425,129086,0,26893,,NA,NA,,1/6/21
8936,1.35E+18,this is not about polarization or division or partisanship this is a fascist movement acting at the direction of the president of the united states who has been enabled at every turn by a major american political party,president,1.31E+18,,51,7349,0,5742,,NA,NA,VA,1/6/21
8937,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,19103501,,118,11718,0,4684,,NA,NA,TX,1/6/21
8938,1.35E+18,the president needs to call it off call it off its over who says that he hasnt seen anything like this since he deployed to iraq,president,781086576,,527,27418,0,5,,NA,NA,,1/6/21
8939,1.35E+18,25th amendment overdue pence can do what the president wont,president,1.25E+18,,35,1868,0,0,,NA,NA,,1/6/21
8940,1.35E+18,this is what happens when the people elect a sick wouldbe dictator as president and 74 million people voted for more of him,president,351301095,,92,47461,0,157,,NA,NA,,1/6/21
8941,1.35E+18,lets say it the president intentionally and explicitly demanded a violent mob storm the center of government to force legislators to keep him in office in defiance of the constitution and the will of the countrys voters,president,1.02E+18,,136,5204,0,12738,,NA,NA,AR,1/6/21
8942,1.35E+18,lets not forget that these rioters are being motivated by a mountain of lies told by the president over an election he decisively lost words have consequences,president,223584890,,502,39628,0,412,,NA,NA,NC,1/6/21
8943,1.35E+18,rep mike gallagher rwi the president needs to call it off call it off call it off its over the election is over,president,1.17E+18,,2529,31629,0,29,,NA,NA,TX,1/6/21
8944,1.35E+18,republican members of congress tweeting at the president as a way of calling for calm after years of claiming they didnt see the tweet is more bullshit than i can handle,president,3488471,amanda litman,63199,24148,483,99,,NA,NA,NY,1/6/21
